CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_2.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,text_countdown.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_vid_key.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,RÁDIÓ UTCA,stimuli/scenes/079a.jpg,scene,0,stimuli/scenes/079a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/076a.jpg,dist2,target,lure,dist1,0,1,1,1,,,,,0,50,50,40,,,,,,,,,,,,,,1120.471262075007,,,,,,,,,,,,,,1119.679929016158,1119.679929016158,1119.679929016158,1119.679929016158,1119.679929016158,1119.679929016158,left,None,0.7539175469428301,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,DOMINÓ UTCA,stimuli/scenes/034a.jpg,scene,2,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/objects/036a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,lure,target,dist2,dist1,0,1,1,1,,,,,0,51,51,38,,,,,,,,,,,,,,1122.5100716296583,,,,,,,,,,,,,,1121.5016623288393,1121.5016623288393,1121.5016623288393,1121.5016623288393,1121.5016623288393,1121.5016623288393,left,None,0.9803616106510162,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZOMSZÉD UTCA,stimuli/objects/034a.jpg,object,2,stimuli/scenes/017a.jpg,stimuli/objects/036a.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/036b.jpg,dist1,target,lure,dist2,0,1,1,1,,,,,0,52,52,7,,,,,,,,,,,,,,1124.4098622612655,,,,,,,,,,,,,,1123.5401170253754,1123.5401170253754,1123.5401170253754,1123.5401170253754,1123.5401170253754,1123.5401170253754,left,None,0.8141880966722965,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ÁLLOMÁS UTCA,stimuli/objects/090a.jpg,object,0,stimuli/objects/090a.jpg,stimuli/objects/090b.jpg,stimuli/scenes/092b.jpg,stimuli/objects/090a.jpg,stimuli/scenes/092a.jpg,lure,dist2,target,dist1,0,1,1,1,,,,,0,53,53,22,,,,,,,,,,,,,,1126.4601448420435,,,,,,,,,,,,,,1125.4321570657194,1125.4321570657194,1125.4321570657194,1125.4321570657194,1125.4321570657194,1125.4321570657194,left,None,0.9861341994255781,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZAPPAN UTCA,stimuli/scenes/108a.jpg,scene,1,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/040b.jpg,lure,dist1,target,dist2,0,1,1,1,,,,,0,54,54,2,,,,,,,,,,,,,,1128.7139509376138,,,,,,,,,,,,,,1127.4863505512476,1127.4863505512476,1127.4863505512476,1127.4863505512476,1127.4863505512476,1127.4863505512476,left,None,1.1869124621152878,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KERET UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/066a.jpg,stimuli/objects/009b.jpg,stimuli/objects/066b.jpg,stimuli/objects/009a.jpg,dist1,lure,dist2,target,0,1,1,1,,,,,0,55,55,41,,,,,,,,,,,,,,1130.7629960235208,,,,,,,,,,,,,,1129.7329185958952,1129.7329185958952,1129.7329185958952,1129.7329185958952,1129.7329185958952,1129.7329185958952,left,None,0.9892175178974867,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VITORLA UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/002b.jpg,target,dist2,dist1,lure,0,1,1,1,,,,,0,56,56,74,,,,,,,,,,,,,,1133.2413101699203,,,,,,,,,,,,,,1131.7891696989536,1131.7891696989536,1131.7891696989536,1131.7891696989536,1131.7891696989536,1131.7891696989536,left,None,1.4127307832241058,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PULÓVER UTCA,stimuli/objects/062a.jpg,object,0,stimuli/objects/062a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,dist1,dist2,target,lure,0,1,1,1,,,,,0,57,57,12,,,,,,,,,,,,,,1135.1261581871659,,,,,,,,,,,,,,1134.2734386846423,1134.2734386846423,1134.2734386846423,1134.2734386846423,1134.2734386846423,1134.2734386846423,left,None,0.8160964325070381,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOCSÁR UTCA,stimuli/objects/037a.jpg,object,0,stimuli/objects/037a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/109a.jpg,stimuli/objects/037b.jpg,stimuli/objects/037a.jpg,dist2,dist1,lure,target,0,1,1,1,,,,,0,58,58,14,,,,,,,,,,,,,,1137.368813149631,,,,,,,,,,,,,,1136.157222127542,1136.157222127542,1136.157222127542,1136.157222127542,1136.157222127542,1136.157222127542,left,None,1.1559660844504833,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CSILLAG UTCA,stimuli/scenes/114a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/110a.jpg,stimuli/objects/110b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,dist1,dist2,lure,target,0,1,1,1,,,,,0,59,59,39,,,,,,,,,,,,,,1139.783614192158,,,,,,1140.8035301081836,,,,,,,,1138.4023648295552,1138.4023648295552,1138.4023648295552,1138.4023648295552,1138.4023648295552,1138.4023648295552,left,None,1.3431092035025358,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TIGRIS UTCA,stimuli/scenes/045a.jpg,scene,0,stimuli/scenes/045a.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,target,lure,dist2,dist1,0,1,1,1,,,,,0,60,60,17,,,,,,,,,,,,,,1142.2345743943006,,,,,,,,,,,,,,1140.8035301081836,1140.8035301081836,1140.8035301081836,1140.8035301081836,1140.8035301081836,1140.8035301081836,left,None,1.3908841405063868,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TELEP UTCA,stimuli/scenes/033a.jpg,scene,0,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/018a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/033a.jpg,lure,dist1,dist2,target,0,1,1,1,,,,,0,61,61,67,,,,,,,,,,,,,,1144.7542806919664,,,,,,,,,,,,,,1143.259226936847,1143.259226936847,1143.259226936847,1143.259226936847,1143.259226936847,1143.259226936847,left,None,1.4625384584069252,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖMÉNYMAG UTCA,stimuli/objects/111a.jpg,object,2,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/005a.jpg,lure,dist1,dist2,target,0,1,1,1,,,,,0,62,62,5,,,,,,,,,,,,,,1147.1287690866739,,,,,,,,,,,,,,1145.7856830060482,1145.7856830060482,1145.7856830060482,1145.7856830060482,1145.7856830060482,1145.7856830060482,left,None,1.304019432514906,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ORVOS UTCA,stimuli/scenes/097a.jpg,scene,0,stimuli/scenes/097a.jpg,stimuli/objects/044a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/objects/044b.jpg,dist1,target,lure,dist2,0,1,1,1,,,,,0,63,63,57,,,,,,,,,,,,,,1160.449703734368,,,,,,,,,,,,,,1148.157320406288,1148.157320406288,1148.157320406288,1148.157320406288,1148.157320406288,1148.157320406288,right,space,2.0999183766543865,1150.3208152223378,1150.3208152223378,1150.3208152223378,1150.3208152223378,1150.3208152223378,10.096793074160814,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VÖDÖR UTCA,stimuli/objects/027a.jpg,object,0,stimuli/objects/027a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,stimuli/objects/027a.jpg,stimuli/objects/027b.jpg,dist1,dist2,target,lure,0,1,1,1,,,,,0,64,64,60,,,,,,,,,,,,,,1162.8590354193002,,,,,,,,,,,,,,1161.4802526477724,1161.4802526477724,1161.4802526477724,1161.4802526477724,1161.4802526477724,1161.4802526477724,left,None,1.3369500320404768,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAS UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/objects/049a.jpg,stimuli/objects/100b.jpg,stimuli/objects/049b.jpg,stimuli/objects/100a.jpg,dist1,lure,dist2,target,0,1,1,1,,,,,0,65,65,65,,,,,,,,,,,,,,1165.4708083178848,,,,,,,,,,,,,,1163.8854028526694,1163.8854028526694,1163.8854028526694,1163.8854028526694,1163.8854028526694,1163.8854028526694,left,None,1.5393278002738953,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TORONY UTCA,stimuli/scenes/066a.jpg,scene,0,stimuli/scenes/066a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/066b.jpg,stimuli/scenes/066a.jpg,dist2,dist1,lure,target,0,1,1,1,,,,,0,66,66,76,,,,,,,,,,,,,,1167.5564666315913,,,,,,,,,,,,,,1166.49401499331,1166.49401499331,1166.49401499331,1166.49401499331,1166.49401499331,1166.49401499331,left,None,1.0277008265256882,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÍGYÓ UTCA,stimuli/scenes/030a.jpg,scene,0,stimuli/scenes/030a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,stimuli/scenes/030b.jpg,target,dist1,dist2,lure,0,1,1,1,,,,,0,67,67,64,,,,,,,,,,,,,,1171.7797885034233,,,,,,,,,,,,,,1168.5859074294567,1168.5859074294567,1168.5859074294567,1168.5859074294567,1168.5859074294567,1168.5859074294567,left,None,3.159071793779731,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HEGESZTŐ UTCA,stimuli/scenes/056a.jpg,scene,0,stimuli/scenes/056a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/056a.jpg,dist2,lure,dist1,target,0,1,1,1,,,,,0,68,68,78,,,,,,,,,,,,,,1176.7902364507318,,,,,,1177.80738969706,,,,,,,,1172.806671584025,1172.806671584025,1172.806671584025,1172.806671584025,1172.806671584025,1172.806671584025,None,None,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOGYORÓ UTCA,stimuli/objects/088a.jpg,object,1,stimuli/objects/056a.jpg,stimuli/objects/056a.jpg,stimuli/objects/052b.jpg,stimuli/objects/052a.jpg,stimuli/objects/056b.jpg,target,dist2,dist1,lure,0,1,1,1,,,,,0,69,69,53,,,,,,,,,,,,,,1179.0836740918458,,,,,,,,,,,,,,1177.80738969706,1177.80738969706,1177.80738969706,1177.80738969706,1177.80738969706,1177.80738969706,left,None,1.2339515592902899,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÉSŰ UTCA,stimuli/scenes/109a.jpg,scene,0,stimuli/scenes/109a.jpg,stimuli/scenes/109a.jpg,stimuli/scenes/081a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/081b.jpg,target,dist1,lure,dist2,0,1,1,1,,,,,0,70,70,71,,,,,,,,,,,,,,1181.3401277866215,,,,,,,,,,,,,,1180.110371813178,1180.110371813178,1180.110371813178,1180.110371813178,1180.110371813178,1180.110371813178,left,None,1.2022503651678562,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MANDARIN UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/002b.jpg,lure,target,dist1,dist2,0,1,1,1,,,,,0,71,71,79,,,,,,,,,,,,,,1184.4812447596341,,,,,,,,,,,,,,1182.3561999741942,1182.3561999741942,1182.3561999741942,1182.3561999741942,1182.3561999741942,1182.3561999741942,left,None,2.076876224949956,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORDÓ UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/objects/016a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/016b.jpg,dist1,lure,target,dist2,0,1,1,1,,,,,0,72,72,72,,,,,,,,,,,,,,1186.4399549290538,,,,,,,,,,,,,,1185.5033678878099,1185.5033678878099,1185.5033678878099,1185.5033678878099,1185.5033678878099,1185.5033678878099,left,None,0.8975098188966513,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SÜTEMÉNY UTCA,stimuli/scenes/102a.jpg,scene,0,stimuli/scenes/102a.jpg,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,target,lure,dist2,dist1,0,1,1,1,,,,,0,73,73,62,,,,,,,,,,,,,,1189.1077416334301,,,,,,,,,,,,,,1187.4564783871174,1187.4564783871174,1187.4564783871174,1187.4564783871174,1187.4564783871174,1187.4564783871174,left,None,1.6169472206383944,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPAGÁJ UTCA,stimuli/objects/078a.jpg,object,2,stimuli/scenes/120a.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/120b.jpg,dist2,dist1,target,lure,0,1,1,1,,,,,0,74,74,32,,,,,,,,,,,,,,1193.3397250324488,,,,,,,,,,,,,,1190.1346651446074,1190.1346651446074,1190.1346651446074,1190.1346651446074,1190.1346651446074,1190.1346651446074,left,None,3.162088865414262,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KESZTYŰ UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/027b.jpg,stimuli/objects/033a.jpg,stimuli/objects/027a.jpg,lure,dist2,target,dist1,0,1,1,1,,,,,0,75,75,37,,,,,,,,,,,,,,1195.429952962324,,,,,,,,,,,,,,1194.3628412038088,1194.3628412038088,1194.3628412038088,1194.3628412038088,1194.3628412038088,1194.3628412038088,left,None,1.0307856984436512,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/scenes/054a.jpg,scene,0,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,0,1,1,1,,,,,0,76,76,54,,,,,,,,,,,,,,1197.5160180721432,,,,,,,,,,,,,,1196.4530402105302,1196.4530402105302,1196.4530402105302,1196.4530402105302,1196.4530402105302,1196.4530402105302,left,None,1.0194775070995092,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,RÓZSA UTCA,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/083a.jpg,dist2,dist1,lure,target,0,1,1,1,,,,,0,77,77,24,,,,,,,,,,,,,,1200.806560555473,,,,,,1201.8242919631302,,,,,,,,1198.540781956166,1198.540781956166,1198.540781956166,1198.540781956166,1198.540781956166,1198.540781956166,left,None,2.2285338267683983,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÖGRE UTCA,stimuli/objects/113a.jpg,object,0,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,stimuli/objects/113a.jpg,lure,dist2,dist1,target,0,1,1,1,,,,,0,78,78,48,,,,,,,,,,,,,,1202.8981631342322,,,,,,,,,,,,,,1201.8242919631302,1201.8242919631302,1201.8242919631302,1201.8242919631302,1201.8242919631302,1201.8242919631302,left,None,1.0406629517674446,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VASALÓ UTCA,stimuli/objects/096a.jpg,object,1,stimuli/objects/089a.jpg,stimuli/objects/095a.jpg,stimuli/objects/089a.jpg,stimuli/objects/095b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,1,1,1,,,,,0,79,79,16,,,,,,,,,,,,,,1205.2336124498397,,,,,,,,,,,,,,1203.927496323362,1203.927496323362,1203.927496323362,1203.927496323362,1203.927496323362,1203.927496323362,left,None,1.2731308992952108,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TERÍTŐ UTCA,stimuli/scenes/038a.jpg,scene,2,stimuli/objects/040a.jpg,stimuli/objects/040a.jpg,stimuli/objects/106b.jpg,stimuli/objects/040b.jpg,stimuli/objects/106a.jpg,target,dist2,lure,dist1,1,0,2,0,0,0,0,6,,,,,,,,,1206.2945264726877,1206.2945264726877,0.04690100811421871,1209.436799146235,1209.436799146235,None,1237.7146867793053,1237.7146867793053,1240.0486603714526,1243.0931041166186,1244.0801643840969,1244.0801643840969,1244.0801643840969,1244.0801643840969,None,,,,,,,,,,,,,,,,,,,,,,,,2,,,None,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÁRTYA UTCA,stimuli/objects/023a.jpg,object,0,stimuli/objects/023a.jpg,stimuli/objects/023b.jpg,stimuli/objects/023a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/100a.jpg,lure,target,dist2,dist1,1,0,2,0,0,1,1,37,,,,,,,,,,,,,,,,,,1247.0514743570238,1248.0824493486434,1248.0824493486434,1248.0824493486434,1248.0824493486434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZAXOFON UTCA,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/061a.jpg,stimuli/objects/020b.jpg,stimuli/objects/020a.jpg,stimuli/objects/061b.jpg,target,dist2,dist1,lure,1,0,2,0,0,2,2,10,,,,,,,,,,,,,,,,,,1251.0645972713828,1252.1050955895334,1252.1050955895334,1252.1050955895334,1252.1050955895334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SIRÁLY UTCA,stimuli/objects/055a.jpg,object,0,stimuli/objects/055a.jpg,stimuli/objects/055b.jpg,stimuli/objects/085b.jpg,stimuli/objects/085a.jpg,stimuli/objects/055a.jpg,lure,dist2,dist1,target,1,0,2,0,0,3,3,19,,,,,,,,,,,,,,,,,,1255.077141713351,1256.126225054264,1256.126225054264,1256.126225054264,1256.126225054264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
